item_id,date,p10,p50,p90
1,2018-01-15T14:00:00Z,499.671875,721.7810058594,932.1215820312
1,2018-01-15T15:00:00Z,963.8411254883,1242.8073730469,1515.4099121094
1,2018-01-15T16:00:00Z,1204.9946289062,1507.08203125,1864.2502441406
1,2018-01-15T17:00:00Z,826.5159912109,1243.4349365234,1799.3411865234
1,2018-01-15T18:00:00Z,956.8242797852,1309.5623779297,1659.1479492188
1,2018-01-15T19:00:00Z,908.3518066406,1285.1862792969,1617.9916992188
1,2018-01-15T20:00:00Z,783.8707275391,1058.3596191406,1379.1853027344
1,2018-01-15T21:00:00Z,548.1040649414,788.1823120117,1052.2502441406
1,2018-01-15T22:00:00Z,591.7990112305,824.4027709961,1166.4807128906
1,2018-01-15T23:00:00Z,418.1077575684,705.4116210938,1022.2525634766
1,2018-01-16T00:00:00Z,360.3126220703,633.1384277344,897.0825805664
1,2018-01-16T01:00:00Z,345.6021118164,582.2576293945,812.4884033203
1,2018-01-16T02:00:00Z,289.4882507324,574.0893554688,829.7692871094
1,2018-01-16T03:00:00Z,273.342590332,453.9503173828,732.6646728516
1,2018-01-16T04:00:00Z,123.6694030762,352.1063232422,624.8798217773
1,2018-01-16T05:00:00Z,-377.8814086914,-86.3477783203,244.0280456543
1,2018-01-16T06:00:00Z,-53.461025238,142.2089538574,380.2643432617
1,2018-01-16T07:00:00Z,793.6318969727,1076.6688232422,1433.2592773438
1,2018-01-16T08:00:00Z,468.9708557129,738.6242675781,1141.7614746094
1,2018-01-16T09:00:00Z,142.2334899902,425.1416625977,746.2900390625
1,2018-01-16T10:00:00Z,227.3027648926,465.2594909668,738.0557861328
1,2018-01-16T11:00:00Z,517.0802001953,794.7601318359,1168.3547363281
1,2018-01-16T12:00:00Z,550.8975830078,883.9277954102,1168.0969238281
1,2018-01-16T13:00:00Z,360.545715332,703.164855957,1033.5974121094
1,2018-01-16T14:00:00Z,187.588104248,422.5849609375,764.0865478516
1,2018-01-16T15:00:00Z,488.9452209473,838.2658081055,1078.5958251953
1,2018-01-16T16:00:00Z,763.5819091797,1088.3795166016,1443.0947265625
1,2018-01-16T17:00:00Z,997.6470336914,1295.4791259766,1591.3670654297
1,2018-01-16T18:00:00Z,740.1874389648,1135.0080566406,1530.3170166016
1,2018-01-16T19:00:00Z,741.2291259766,1083.9128417969,1393.1168212891
1,2018-01-16T20:00:00Z,905.6480712891,1129.0107421875,1482.6195068359
1,2018-01-16T21:00:00Z,326.9697265625,542.1281738281,844.8872070312
1,2018-01-16T22:00:00Z,327.0049438477,626.485168457,880.8641357422
1,2018-01-16T23:00:00Z,622.0230712891,889.6267700195,1102.044921875
1,2018-01-17T00:00:00Z,406.1781921387,737.9755859375,935.0733642578
1,2018-01-17T01:00:00Z,392.8630065918,667.4259643555,883.0017089844
1,2018-01-17T02:00:00Z,453.669921875,660.9000244141,1001.1168823242
1,2018-01-17T03:00:00Z,405.3956298828,657.6721801758,958.557434082
1,2018-01-17T04:00:00Z,472.2185668945,815.1117553711,1104.9165039062
1,2018-01-17T05:00:00Z,312.9566955566,652.3659057617,1076.8070068359
1,2018-01-17T06:00:00Z,444.2270507812,719.1229858398,1002.4088134766
1,2018-01-17T07:00:00Z,455.3752746582,653.1197509766,970.4853515625
1,2018-01-17T08:00:00Z,121.391960144,391.821105957,762.9748535156
1,2018-01-17T09:00:00Z,203.80078125,469.0344848633,810.0051269531
1,2018-01-17T10:00:00Z,735.2211914062,971.3524780273,1241.5208740234
1,2018-01-17T11:00:00Z,907.4241333008,1169.9058837891,1471.7518310547
1,2018-01-17T12:00:00Z,863.4838867188,1240.7803955078,1562.2531738281
1,2018-01-17T13:00:00Z,966.4539794922,1343.6540527344,1601.5718994141
1,2018-01-17T14:00:00Z,1046.4226074219,1523.494140625,2117.5302734375
1,2018-01-17T15:00:00Z,944.5628051758,1269.0322265625,1733.859375
1,2018-01-17T16:00:00Z,843.9986572266,1171.5928955078,1580.5291748047
1,2018-01-17T17:00:00Z,745.1253662109,1034.4738769531,1399.9801025391
1,2018-01-17T18:00:00Z,780.7399291992,1070.0819091797,1417.962890625
1,2018-01-17T19:00:00Z,787.7576904297,1014.1859130859,1371.0729980469
1,2018-01-17T20:00:00Z,753.6578979492,994.9345092773,1255.6710205078
1,2018-01-17T21:00:00Z,464.6864624023,801.6054077148,1266.6586914062
1,2018-01-17T22:00:00Z,292.6981201172,602.4069824219,870.1877441406
1,2018-01-17T23:00:00Z,129.895980835,395.6858215332,705.872253418
1,2018-01-18T00:00:00Z,175.8280792236,381.2642822266,626.3743896484
1,2018-01-18T01:00:00Z,62.1488647461,335.6980895996,586.9840698242
1,2018-01-18T02:00:00Z,93.4597015381,270.5634155273,451.1753540039
1,2018-01-18T03:00:00Z,43.2735214233,239.6688690186,513.1741333008
1,2018-01-18T04:00:00Z,-69.3271331787,179.7035675049,460.8327636719
1,2018-01-18T05:00:00Z,-408.8822631836,-162.5337677002,154.1565551758
1,2018-01-18T06:00:00Z,-202.1623687744,131.4310455322,537.0564575195
1,2018-01-18T07:00:00Z,10.4897918701,280.4763793945,694.23828125
1,2018-01-18T08:00:00Z,-561.8303222656,-260.4338378906,92.6661987305
1,2018-01-18T09:00:00Z,-334.2841186523,-64.275100708,334.7331237793
1,2018-01-18T10:00:00Z,-9.1928710938,309.3241271973,728.6337890625
1,2018-01-18T11:00:00Z,485.9062805176,746.2710571289,1069.5260009766
1,2018-01-18T12:00:00Z,678.2122802734,1039.6350097656,1415.0272216797
1,2018-01-18T13:00:00Z,355.9565734863,685.6298217773,1069.935546875
1,2018-01-18T14:00:00Z,444.2946166992,667.8531494141,964.7030029297
1,2018-01-18T15:00:00Z,512.3192138672,845.354309082,1229.5075683594
1,2018-01-18T16:00:00Z,449.1647949219,859.2582397461,1424.5227050781
1,2018-01-18T17:00:00Z,566.0737304688,834.2830810547,1152.6235351562
1,2018-01-18T18:00:00Z,624.814453125,863.0361328125,1168.3448486328
1,2018-01-18T19:00:00Z,819.7150268555,1054.5421142578,1303.5806884766
1,2018-01-18T20:00:00Z,865.7383422852,1128.9912109375,1388.5281982422
1,2018-01-18T21:00:00Z,1022.3885498047,1306.6335449219,1619.4329833984
1,2018-01-18T22:00:00Z,973.7397460938,1268.4741210938,1564.9111328125
1,2018-01-18T23:00:00Z,674.5259399414,928.4655761719,1345.0346679688
1,2018-01-19T00:00:00Z,156.4125823975,418.916229248,763.1319580078
1,2018-01-19T01:00:00Z,-5.289855957,244.1301269531,460.2083740234
1,2018-01-19T02:00:00Z,-125.2040634155,72.1652603149,356.4004516602
1,2018-01-19T03:00:00Z,-202.977355957,-17.8124961853,173.6891784668
1,2018-01-19T04:00:00Z,-399.3319091797,-230.5010070801,-82.0297698975
1,2018-01-19T05:00:00Z,-610.5055541992,-389.0805358887,-137.4785003662
1,2018-01-19T06:00:00Z,-1033.0803222656,-756.3820800781,-559.6709594727
1,2018-01-19T07:00:00Z,-1090.078125,-946.7532958984,-724.0693969727
1,2018-01-19T08:00:00Z,-1153.8433837891,-957.8907470703,-736.8422851562
1,2018-01-19T09:00:00Z,-705.7155151367,-515.1188354492,-305.1913146973
1,2018-01-19T10:00:00Z,308.3604736328,518.9185180664,759.7028808594
1,2018-01-19T11:00:00Z,723.1892700195,1016.8758544922,1314.6800537109
1,2018-01-19T12:00:00Z,972.7408447266,1189.1397705078,1463.7145996094
1,2018-01-19T13:00:00Z,788.7125244141,1053.4808349609,1412.9895019531
1,2018-01-19T14:00:00Z,520.8900146484,919.6291503906,1255.2375488281
1,2018-01-19T15:00:00Z,1054.6518554688,1341.1091308594,1719.0538330078
1,2018-01-19T16:00:00Z,452.0435791016,701.0252075195,1026.1309814453
1,2018-01-19T17:00:00Z,-83.7585144043,221.6278686523,448.3730163574
1,2018-01-19T18:00:00Z,241.1460723877,479.3293151855,731.4234008789
1,2018-01-19T19:00:00Z,306.6293029785,580.0928344727,827.6893310547
1,2018-01-19T20:00:00Z,398.679901123,589.3528442383,845.3427734375
1,2018-01-19T21:00:00Z,455.0296630859,685.7556762695,998.3176269531
1,2018-01-19T22:00:00Z,519.6447753906,781.8547973633,988.7945556641
1,2018-01-19T23:00:00Z,299.299621582,558.8604736328,808.4234619141
1,2018-01-20T00:00:00Z,345.9312744141,540.4653320312,766.8909912109
1,2018-01-20T01:00:00Z,311.9682006836,495.7647705078,754.0989990234
1,2018-01-20T02:00:00Z,168.9692230225,408.6722412109,588.7570800781
1,2018-01-20T03:00:00Z,200.1278686523,380.2526245117,566.7456054688
1,2018-01-20T04:00:00Z,96.6724700928,331.626373291,521.5628662109
1,2018-01-20T05:00:00Z,32.4342956543,277.4795837402,416.1948242188
1,2018-01-20T06:00:00Z,-181.7205963135,31.0444488525,176.4349517822
1,2018-01-20T07:00:00Z,-254.1575469971,-89.9370193481,94.1162261963
1,2018-01-20T08:00:00Z,-431.2230834961,-194.2561340332,59.737487793
1,2018-01-20T09:00:00Z,-693.9829101562,-488.2922973633,-257.6455688477
1,2018-01-20T10:00:00Z,-468.4668273926,-274.8303833008,-42.2602233887
1,2018-01-20T11:00:00Z,-473.7982177734,-201.8487243652,36.6558685303
1,2018-01-20T12:00:00Z,-604.9357910156,-375.8569946289,-101.9539489746
1,2018-01-20T13:00:00Z,-359.091003418,-150.7625274658,110.8656311035
1,2018-01-20T14:00:00Z,-481.9451904297,-210.2835388184,34.7994689941
1,2018-01-20T15:00:00Z,-240.3051452637,-18.9446182251,153.6210784912
1,2018-01-20T16:00:00Z,-219.4322357178,15.1781921387,198.2744750977
1,2018-01-20T17:00:00Z,-425.1054382324,-224.7355499268,-27.4087638855
1,2018-01-20T18:00:00Z,-173.9810333252,103.5381622314,380.2598876953
1,2018-01-20T19:00:00Z,258.0996398926,492.5527954102,771.2406005859
1,2018-01-20T20:00:00Z,331.5399475098,661.871887207,959.2893676758
1,2018-01-20T21:00:00Z,245.9262390137,469.3174743652,746.8065185547
1,2018-01-20T22:00:00Z,-127.9176254272,134.123916626,434.0509643555
1,2018-01-20T23:00:00Z,99.4751205444,312.6896972656,527.4423828125
