item_id,date,p10,p50,p90
1,2018-01-14T17:00:00Z,1036.1479001093649,4455.590506259695,7061.123856815366
1,2018-01-14T18:00:00Z,754.5998459945172,3908.4538325194985,6435.635780345282
1,2018-01-14T19:00:00Z,-396.7026588626072,2904.2646339871326,5842.4758438428
1,2018-01-14T20:00:00Z,-661.9691053800907,2050.8870751121653,5608.777083318853
1,2018-01-14T21:00:00Z,-1560.2807117368054,1354.147064318551,4388.616522688319
1,2018-01-14T22:00:00Z,-1588.9534591242632,1023.0781127998332,3527.942476612477
1,2018-01-14T23:00:00Z,-2378.2287347885213,752.1907308058092,3149.281659145401
1,2018-01-15T00:00:00Z,-2414.099252047866,253.78707301925925,2391.1620133532647
1,2018-01-15T01:00:00Z,-4075.082405461054,-601.7843241733503,2245.383892882692
1,2018-01-15T02:00:00Z,-3920.5840964078006,-983.3322288247617,1467.1328499097285
1,2018-01-15T03:00:00Z,-3555.0767084522863,-864.5667469480577,2641.7233229364992
1,2018-01-15T04:00:00Z,-2234.5789295533273,892.5458859004118,3504.1431116465683
1,2018-01-15T05:00:00Z,-1131.1974141177425,2526.957116788624,5395.425136239255
1,2018-01-15T06:00:00Z,1396.0799736987597,3902.4196354788214,6817.666314486389
1,2018-01-15T07:00:00Z,2657.5826259883233,5264.784180297194,7787.654032610286
1,2018-01-15T08:00:00Z,2019.7825881691615,5651.850699022704,8073.48557934921
1,2018-01-15T09:00:00Z,2236.4218055055285,5458.727126405536,8592.581252491582
1,2018-01-15T10:00:00Z,1867.4776675057242,4705.86852961861,7215.726688818004
1,2018-01-15T11:00:00Z,1970.6105071401598,4815.648624838872,8360.639067615737
1,2018-01-15T12:00:00Z,1721.7864383166489,4701.803040159526,7390.551929472237
1,2018-01-15T13:00:00Z,1671.0491800335221,4873.349029647603,7419.308657743299
1,2018-01-15T14:00:00Z,2631.06337488715,5794.004528870971,8942.628489535095
1,2018-01-15T15:00:00Z,2851.3770682191052,5729.401952594752,9224.471889373424
1,2018-01-15T16:00:00Z,3209.1909007234676,6557.036372765572,9552.449864350283
1,2018-01-15T17:00:00Z,3321.1476862488275,5754.18432208113,8345.374273223684
1,2018-01-15T18:00:00Z,1954.0123206179505,4853.2097385986735,8097.922778201384
1,2018-01-15T19:00:00Z,901.2024445256211,3662.4661815509435,7104.780618666738
1,2018-01-15T20:00:00Z,157.97778741257935,3202.719304064542,5587.5697365750875
1,2018-01-15T21:00:00Z,65.42067841270591,2468.3382309326166,5125.573671440409
1,2018-01-15T22:00:00Z,-1911.9500990370766,1982.7137767091876,5173.491658862185
1,2018-01-15T23:00:00Z,-2015.9354418921585,1872.944369616527,4985.919654128718
1,2018-01-16T00:00:00Z,-2260.3053699405264,1011.7915264920841,3777.371189706826
1,2018-01-16T01:00:00Z,-2990.3143792350043,534.6018866962997,3676.245077294795
1,2018-01-16T02:00:00Z,-4104.243285421482,-915.6641139842708,2409.983893077515
1,2018-01-16T03:00:00Z,-2970.3462210746725,-475.79808173644085,3263.150279975255
1,2018-01-16T04:00:00Z,-1060.1338451261577,1477.6932555145377,4612.872213097722
1,2018-01-16T05:00:00Z,-381.4630222339715,2771.1224096015935,5548.050317535732
1,2018-01-16T06:00:00Z,1533.4859787853607,4877.07076014216,7493.7734445570595
1,2018-01-16T07:00:00Z,1981.3052325159515,5265.334471972685,8169.590231872306
1,2018-01-16T08:00:00Z,2683.0008159876184,6130.9757915320715,9705.850828876635
1,2018-01-16T09:00:00Z,2250.2800436827088,5071.787830099949,7860.21771717652
1,2018-01-16T10:00:00Z,1941.229094266519,4364.781415224993,7310.373549038173
1,2018-01-16T11:00:00Z,1322.8322300122259,4743.299950096044,7941.163494455859
1,2018-01-16T12:00:00Z,1223.7115798997215,4821.446205375923,8343.87962537411
1,2018-01-16T13:00:00Z,2308.823036027764,5121.59108997256,8143.233471388632
1,2018-01-16T14:00:00Z,2337.782728863297,5136.734475713199,8276.37682238932
1,2018-01-16T15:00:00Z,3193.7252333158935,5844.79239729488,9049.339250451894
1,2018-01-16T16:00:00Z,3284.9500045565032,5704.669799687943,8021.69230961239
1,2018-01-16T17:00:00Z,2625.8685140877596,6023.04562289446,8638.021404808387
1,2018-01-16T18:00:00Z,1477.3610417419168,4912.303868067718,7107.152407315172
1,2018-01-16T19:00:00Z,1042.3899348579694,3894.4403873695455,6450.923182373483
1,2018-01-16T20:00:00Z,-733.4611083139466,2839.2969734295143,5654.6507391988425
1,2018-01-16T21:00:00Z,-617.8075237673625,1549.0763208644998,5454.604224181829
1,2018-01-16T22:00:00Z,-1383.2201650769912,1603.0136041546837,4239.739717178323
1,2018-01-16T23:00:00Z,-1320.380814058786,1019.8103245382788,3836.78432326011
1,2018-01-17T00:00:00Z,-2886.657716102337,388.80788646191496,2317.840474007632
1,2018-01-17T01:00:00Z,-2929.1853584288024,88.68100332420255,3673.3509429380547
1,2018-01-17T02:00:00Z,-3356.8030795058457,-848.1522939544482,2417.195376483146
1,2018-01-17T03:00:00Z,-3537.217201378698,-303.0582746516971,2678.0902241658514
1,2018-01-17T04:00:00Z,-1651.6594772156186,684.6291635001029,3452.1150484995906
1,2018-01-17T05:00:00Z,-638.9588571271197,2321.610170162049,4411.2239730018155
1,2018-01-17T06:00:00Z,854.4455347274447,4384.3207798325,6735.622218842984
1,2018-01-17T07:00:00Z,2176.619928755339,4976.248513068962,7427.196515009439
1,2018-01-17T08:00:00Z,1927.8058109689023,5161.485795112381,7929.665073201739
1,2018-01-17T09:00:00Z,1793.3924997251834,4712.280052401246,7876.131714581656
1,2018-01-17T10:00:00Z,2356.007194629919,4764.6009239651385,7963.656614265049
1,2018-01-17T11:00:00Z,1468.1290069213596,4563.012875064767,7658.478471742836
1,2018-01-17T12:00:00Z,1182.0023487164053,4697.4883399039045,8106.576476889019
1,2018-01-17T13:00:00Z,1661.999829229178,4930.938081593988,7838.354429742893
1,2018-01-17T14:00:00Z,3017.1386132196867,5762.718983004561,8689.125613371798
1,2018-01-17T15:00:00Z,3509.3553585353197,6278.766430838411,9067.02971356102
1,2018-01-17T16:00:00Z,3760.097157141445,6577.799594835567,9275.843589082882
1,2018-01-17T17:00:00Z,2659.4257983075963,5774.044704145535,8649.447912926818
1,2018-01-17T18:00:00Z,1970.1143242252788,5315.021423996258,7437.6025478625015
1,2018-01-17T19:00:00Z,960.404655313966,4009.905185799696,6747.410307234182
1,2018-01-17T20:00:00Z,686.2918923220454,3090.1138112034664,5737.9590689880315
1,2018-01-17T21:00:00Z,-308.04631418201416,2761.84437268891,5199.051940593055
1,2018-01-17T22:00:00Z,-1154.161417227157,1948.192780097785,5138.857183946524
1,2018-01-17T23:00:00Z,-1558.744610812682,1472.210460534138,4835.018428143576
1,2018-01-18T00:00:00Z,-1739.1328377425289,774.198125069639,3883.395135084844
1,2018-01-18T01:00:00Z,-3043.2684771852723,-268.4095261722749,3439.0021307390452
1,2018-01-18T02:00:00Z,-3477.64829897749,-435.4366167710381,2378.5211150701202
1,2018-01-18T03:00:00Z,-2996.916669823333,445.5524834466215,2786.745987246279
1,2018-01-18T04:00:00Z,-1780.6188486134556,818.0639793996395,3833.4608570098353
1,2018-01-18T05:00:00Z,-757.5007480939116,2246.153393782579,5971.431801172985
1,2018-01-18T06:00:00Z,1602.614008796539,4522.749354151294,7244.658261375764
1,2018-01-18T07:00:00Z,2622.235859131253,5482.083442781171,8228.18505776831
1,2018-01-18T08:00:00Z,2100.7268462770153,5615.791682153645,7718.040558162798
1,2018-01-18T09:00:00Z,1737.4147471951474,4458.958607167992,8834.566869229495
1,2018-01-18T10:00:00Z,1453.297817404276,4904.03204092063,7739.0051698705365
1,2018-01-18T11:00:00Z,2431.5585971783044,4683.702139401483,7439.136430504363
1,2018-01-18T12:00:00Z,1468.7988240353275,4298.146597738773,7521.585146897369
1,2018-01-18T13:00:00Z,1966.096251940297,4929.523775703368,8066.35382908772
1,2018-01-18T14:00:00Z,2838.854063629183,5616.683038736665,8254.17948072662
1,2018-01-18T15:00:00Z,3079.4833205948894,6270.273082961942,8938.408663816046
1,2018-01-18T16:00:00Z,3380.542289697729,6203.444862530961,9491.545731915849
1,2018-01-18T17:00:00Z,3188.0023658956407,5956.746170587312,8709.324235846561
1,2018-01-18T18:00:00Z,1483.4232447653694,5360.575073774134,8025.075203895561
1,2018-01-18T19:00:00Z,636.4051599987497,4025.6229632346244,8200.26417237471
1,2018-01-18T20:00:00Z,219.965251921627,3037.879820926676,5632.515631952163
1,2018-01-18T21:00:00Z,-607.7259512247888,2372.649345212468,5599.96257426714
1,2018-01-18T22:00:00Z,-1288.9254489305777,2019.9559792455073,4317.55460856546
1,2018-01-18T23:00:00Z,-1743.3593054950688,1369.5128771683508,4292.641820582579
1,2018-01-19T00:00:00Z,-2233.4896953327584,1051.8263976945232,3836.2547619594948
1,2018-01-19T01:00:00Z,-2785.1411936512995,84.5446121699022,3026.6250297430984
1,2018-01-19T02:00:00Z,-2837.209224320925,-408.13307340833995,2698.1190565369325
1,2018-01-19T03:00:00Z,-2680.375902902161,209.89754949789983,2787.1954317263603
1,2018-01-19T04:00:00Z,-1778.2515486683528,835.7790706701987,3997.3478513119326
1,2018-01-19T05:00:00Z,-714.2270189873948,2848.5572739788195,5498.475416694712
1,2018-01-19T06:00:00Z,861.1935315752125,4549.63387373057,7510.918943214046
1,2018-01-19T07:00:00Z,2906.658650757999,5138.700278614644,7716.642036887577
1,2018-01-19T08:00:00Z,2985.288502438616,5727.0050316927345,8306.855824591239
1,2018-01-19T09:00:00Z,2742.5196547741057,6203.372174340501,9277.160992777732
1,2018-01-19T10:00:00Z,2351.0930695867423,5322.142722098728,7889.804426047499
1,2018-01-19T11:00:00Z,2156.7599067516157,5013.023047085828,8228.820345057193
1,2018-01-19T12:00:00Z,1199.6101985777823,4118.2652811028165,7225.376120225704
1,2018-01-19T13:00:00Z,3212.467728825325,5023.07212040897,8234.75445049897
1,2018-01-19T14:00:00Z,3433.954579067911,6343.775774218314,8855.851870052307
1,2018-01-19T15:00:00Z,2852.5210593475385,5696.642338202423,9195.380187151892
1,2018-01-19T16:00:00Z,3477.22024452886,6744.640150457434,10081.603592023745
1,2018-01-19T17:00:00Z,3047.213401403642,6050.719800188141,9478.507130947071
1,2018-01-19T18:00:00Z,2656.0492241240845,5217.61990312203,8277.28096954139
1,2018-01-19T19:00:00Z,1269.0773644193346,4182.527319417469,7373.530779778259
1,2018-01-19T20:00:00Z,549.6918247886724,3075.356939026715,5643.95463752869
1,2018-01-19T21:00:00Z,-591.938957124054,2495.0727711187665,4830.915175033787
1,2018-01-19T22:00:00Z,-1032.5413066255555,1763.6208257871922,4426.772048414728
1,2018-01-19T23:00:00Z,-1021.285942172063,1885.0112267206966,4327.61483185426
1,2018-01-20T00:00:00Z,-2045.4856769758767,1020.9635690436769,3376.207351097642
1,2018-01-20T01:00:00Z,-3841.00528739859,-12.440221826312621,2730.981591288244
1,2018-01-20T02:00:00Z,-3855.77583376835,-674.9160693275085,1898.2407362851109
1,2018-01-20T03:00:00Z,-3652.4985602556762,-414.22524410879714,2722.5773832985456
1,2018-01-20T04:00:00Z,-1607.81556446978,916.2723209051298,3773.679350591581
1,2018-01-20T05:00:00Z,-247.97597284290714,2235.016925239716,5199.634917848094
1,2018-01-20T06:00:00Z,219.27509619658122,4204.718479158727,6934.217462724636
1,2018-01-20T07:00:00Z,1965.8866861812062,4948.03790382967,8179.961368626223
1,2018-01-20T08:00:00Z,2440.04773013999,4992.825858543005,8001.791740506329
1,2018-01-20T09:00:00Z,1320.7282505125963,5072.927461381486,7875.8934477175535
1,2018-01-20T10:00:00Z,1525.7434275894125,4128.577705411323,6827.861478742074
1,2018-01-20T11:00:00Z,1575.9211319344322,3800.5828586918497,6444.852916837827
1,2018-01-20T12:00:00Z,1044.240568023024,4005.4925797687542,6930.960939431494
1,2018-01-20T13:00:00Z,1076.2539801541907,4022.1915000700874,6950.681916711336
1,2018-01-20T14:00:00Z,1237.212405415822,4523.680323073331,7517.359368929158
1,2018-01-20T15:00:00Z,1625.8316446338795,5211.948565428427,8144.623686712914
1,2018-01-20T16:00:00Z,1921.531896299231,4921.161462620532,8277.463460186316
1,2018-01-20T17:00:00Z,1977.068829627658,4586.558014494394,7233.420716583356
1,2018-01-20T18:00:00Z,1186.4502187627331,4026.102963749232,6894.415527383154
1,2018-01-20T19:00:00Z,290.3278470445357,2819.849360811259,5532.8502558315395
1,2018-01-20T20:00:00Z,-1519.214140540351,1382.2581021546387,4645.359070293326
1,2018-01-20T21:00:00Z,-2042.4562235426956,723.3039698448188,3499.74846855707
1,2018-01-20T22:00:00Z,-2857.7471437550803,723.2540226271658,3140.434448166205
1,2018-01-20T23:00:00Z,-2746.259034749606,831.5798171097392,3241.336580230597
